"ID","status","case_type","priority","Opened_date","Closed_date","customer_satisfaction_score","first_contact_resolution","Customer Region","case_origin","STATUS"
"500fK000003dMjdQAE","Item Created","Technical","Low","2024-08-21T15:09:08Z","2024-09-01T15:09:08Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dMjeQAE","Item Created","General","High","2024-12-09T16:29:53Z","2024-12-12T16:29:53Z","9","FALSE","Southeast","Phone","Item Created"
"500fK000003dMjfQAE","Item Created","General","Low","2024-01-12T22:24:48Z","2024-01-22T22:24:48Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dMjgQAE","Item Created","Billing","Low","2024-06-07T10:08:03Z","2024-06-13T10:08:03Z","7","FALSE","Southwest","Phone","Item Created"
"500fK000003dMjhQAE","Item Created","Billing","High","2024-07-20T21:40:20Z","2024-07-22T21:40:20Z","1","FALSE","Southeast","Phone","Item Created"
"500fK000003dMjiQAE","Item Created","Technical","Medium","2024-02-21T11:08:11Z","2024-03-04T11:08:11Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dMjjQAE","Item Created","Technical","Medium","2024-09-14T17:04:11Z","2024-09-15T17:04:11Z","5","TRUE","Northeast","Phone","Item Created"
"500fK000003dMjkQAE","Item Created","Billing","Low","2024-04-20T19:34:30Z","2024-05-02T19:34:30Z","1","TRUE","Northeast","Phone","Item Created"
"500fK000003dMjlQAE","Item Created","Billing","High","2024-02-27T03:29:43Z","2024-02-29T03:29:43Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dMjmQAE","Item Created","Billing","Medium","2024-11-06T04:04:58Z","2024-11-20T04:04:58Z","6","FALSE","Northeast","Web","Item Created"
"500fK000003dMjnQAE","Item Created","Billing","High","2024-06-17T01:46:01Z","2024-07-02T01:46:01Z","6","TRUE","Southeast","Email","Item Created"
"500fK000003dMjoQAE","Item Created","General","Low","2024-09-14T22:30:33Z","2024-09-19T22:30:33Z","10","TRUE","Southwest","Email","Item Created"
"500fK000003dMjpQAE","Item Created","Billing","High","2024-05-02T12:49:31Z","2024-05-05T12:49:31Z","7","TRUE","Southeast","Email","Item Created"
"500fK000003dMjqQAE","Item Created","General","Low","2024-09-09T02:13:34Z","2024-09-12T02:13:34Z","3","TRUE","Northeast","Email","Item Created"
"500fK000003dMjrQAE","Item Created","Technical","Low","2024-05-19T16:45:32Z","2024-05-29T16:45:32Z","10","FALSE","Midwest","Web","Item Created"
"500fK000003dMjsQAE","Item Created","Technical","Low","2024-08-03T17:30:06Z","2024-08-11T17:30:06Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dMjtQAE","Item Created","Billing","Low","2024-04-27T23:51:13Z","2024-05-04T23:51:13Z","10","TRUE","West","Phone","Item Created"
"500fK000003dMjuQAE","Item Created","Billing","High","2024-06-17T13:33:38Z","2024-06-19T13:33:38Z","4","FALSE","Southwest","Web","Item Created"
"500fK000003dMjvQAE","Item Created","Billing","Low","2024-10-23T13:39:47Z","2024-10-27T13:39:47Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dMjwQAE","Item Created","General","Low","2024-08-12T18:32:33Z","2024-08-15T18:32:33Z","4","TRUE","Northeast","Phone","Item Created"
"500fK000003dMjxQAE","Item Created","Billing","High","2024-08-24T07:15:31Z","2024-09-03T07:15:31Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dMjyQAE","Item Created","Billing","Low","2024-08-20T04:43:39Z","2024-08-31T04:43:39Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dMjzQAE","Item Created","Billing","Medium","2024-07-09T04:39:01Z","2024-07-11T04:39:01Z","8","TRUE","Northeast","Email","Item Created"
"500fK000003dMk0QAE","Item Created","Billing","Medium","2024-04-25T15:21:32Z","2024-04-30T15:21:32Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dMk1QAE","Item Created","Technical","Low","2024-01-31T07:37:23Z","2024-02-05T07:37:23Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dMk2QAE","Item Created","Technical","Low","2024-12-16T18:21:32Z","2024-12-29T18:21:32Z","6","FALSE","Northeast","Web","Item Created"
"500fK000003dMk3QAE","Item Created","Technical","Medium","2024-04-18T11:05:18Z","2024-04-27T11:05:18Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dMk4QAE","Item Created","Technical","Medium","2024-01-09T10:28:07Z","2024-01-23T10:28:07Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dMk5QAE","Item Created","Technical","Medium","2024-08-17T09:00:24Z","2024-08-31T09:00:24Z","6","TRUE","Southeast","Email","Item Created"
"500fK000003dMk6QAE","Item Created","General","High","2024-12-25T06:41:48Z","2025-01-01T06:41:48Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dMk7QAE","Item Created","General","Low","2024-10-30T13:05:41Z","2024-11-11T13:05:41Z","10","FALSE","Northeast","Phone","Item Created"
"500fK000003dMk8QAE","Item Created","Billing","Low","2024-06-06T08:14:05Z","2024-06-17T08:14:05Z","3","TRUE","Southeast","Email","Item Created"
"500fK000003dMk9QAE","Item Created","General","Low","2024-08-27T07:27:41Z","2024-09-05T07:27:41Z","7","TRUE","Northeast","Phone","Item Created"
"500fK000003dMkAQAU","Item Created","Technical","Low","2024-12-27T07:17:32Z","2025-01-11T07:17:32Z","10","FALSE","Midwest","Web","Item Created"
"500fK000003dMkBQAU","Item Created","Billing","Low","2024-09-07T14:04:04Z","2024-09-21T14:04:04Z","3","FALSE","Northeast","Phone","Item Created"
"500fK000003dMkCQAU","Item Created","General","Medium","2024-01-31T17:49:16Z","2024-02-01T17:49:16Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkDQAU","Item Created","Technical","Medium","2024-08-26T06:07:00Z","2024-09-05T06:07:00Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dMkEQAU","Item Created","Billing","Low","2024-03-19T22:25:46Z","2024-03-23T22:25:46Z","7","FALSE","Midwest","Email","Item Created"
"500fK000003dMkFQAU","Item Created","General","Low","2024-09-17T16:20:27Z","2024-09-21T16:20:27Z","10","TRUE","Northeast","Email","Item Created"
"500fK000003dMkGQAU","Item Created","General","Low","2024-11-30T23:01:33Z","2024-12-14T23:01:33Z","4","FALSE","Midwest","Email","Item Created"
"500fK000003dMkHQAU","Item Created","Billing","Low","2024-07-08T01:01:54Z","2024-07-09T01:01:54Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkIQAU","Item Created","Technical","Low","2024-02-25T02:12:46Z","2024-03-03T02:12:46Z","5","FALSE","Southwest","Email","Item Created"
"500fK000003dMkJQAU","Item Created","General","Low","2024-07-13T23:56:17Z","2024-07-26T23:56:17Z","1","FALSE","Midwest","Phone","Item Created"
"500fK000003dMkKQAU","Item Created","Billing","Low","2024-11-28T07:53:57Z","2024-12-04T07:53:57Z","7","TRUE","West","Web","Item Created"
"500fK000003dMkLQAU","Item Created","Billing","Low","2024-10-01T15:30:52Z","2024-10-04T15:30:52Z","4","TRUE","Southwest","Phone","Item Created"
"500fK000003dMkMQAU","Item Created","Billing","Low","2024-03-29T08:45:19Z","2024-04-13T08:45:19Z","9","TRUE","Southeast","Email","Item Created"
"500fK000003dMkNQAU","Item Created","Billing","Medium","2024-06-01T03:25:36Z","2024-06-16T03:25:36Z","4","FALSE","Northeast","Email","Item Created"
"500fK000003dMkOQAU","Item Created","Technical","Low","2024-10-01T12:12:40Z","2024-10-02T12:12:40Z","9","TRUE","Southwest","Email","Item Created"
"500fK000003dMkPQAU","Item Created","Technical","Low","2024-02-25T23:30:50Z","2024-02-28T23:30:50Z","1","TRUE","Northeast","Email","Item Created"
"500fK000003dMkQQAU","Item Created","Technical","High","2024-04-24T03:36:47Z","2024-04-28T03:36:47Z","7","FALSE","Midwest","Phone","Item Created"
"500fK000003dMkRQAU","Item Created","Billing","Low","2024-08-27T20:22:24Z","2024-09-08T20:22:24Z","4","TRUE","Northeast","Email","Item Created"
"500fK000003dMkSQAU","Item Created","Billing","High","2024-06-08T02:42:58Z","2024-06-17T02:42:58Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dMkTQAU","Item Created","Technical","Low","2024-02-06T11:17:14Z","2024-02-15T11:17:14Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dMkUQAU","Item Created","Billing","Medium","2024-06-25T06:02:41Z","2024-07-03T06:02:41Z","3","FALSE","Southeast","Phone","Item Created"
"500fK000003dMkVQAU","Item Created","Billing","Low","2024-04-19T23:37:32Z","2024-04-29T23:37:32Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dMkWQAU","Item Created","Technical","Medium","2024-12-09T22:02:11Z","2024-12-24T22:02:11Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkXQAU","Item Created","General","Low","2024-02-01T06:11:06Z","2024-02-16T06:11:06Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dMkYQAU","Item Created","Billing","Low","2024-09-13T08:35:14Z","2024-09-20T08:35:14Z","9","TRUE","Southeast","Phone","Item Created"
"500fK000003dMkZQAU","Item Created","Billing","High","2024-05-28T02:02:34Z","2024-06-04T02:02:34Z","2","TRUE","Midwest","Email","Item Created"
"500fK000003dMkaQAE","Item Created","General","Low","2024-04-23T07:20:39Z","2024-05-06T07:20:39Z","5","FALSE","Northeast","Email","Item Created"
"500fK000003dMkbQAE","Item Created","Technical","Low","2024-06-11T18:29:31Z","2024-06-19T18:29:31Z","10","TRUE","Midwest","Email","Item Created"
"500fK000003dMkcQAE","Item Created","Billing","Low","2024-08-04T04:52:56Z","2024-08-17T04:52:56Z","1","TRUE","Southeast","Email","Item Created"
"500fK000003dMkdQAE","Item Created","Billing","Low","2024-07-05T11:56:53Z","2024-07-12T11:56:53Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkeQAE","Item Created","Billing","Low","2024-05-14T18:46:49Z","2024-05-27T18:46:49Z","10","TRUE","West","Phone","Item Created"
"500fK000003dMkfQAE","Item Created","Billing","Low","2024-12-06T15:58:05Z","2024-12-12T15:58:05Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dMkgQAE","Item Created","General","Medium","2024-03-11T16:39:50Z","2024-03-18T16:39:50Z","8","FALSE","Southeast","Phone","Item Created"
"500fK000003dMkhQAE","Item Created","Technical","Low","2024-11-28T13:26:57Z","2024-12-06T13:26:57Z","2","FALSE","Midwest","Phone","Item Created"
"500fK000003dMkiQAE","Item Created","Technical","Medium","2024-03-21T06:25:35Z","2024-03-24T06:25:35Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkjQAE","Item Created","Billing","Low","2024-07-29T18:17:19Z","2024-08-04T18:17:19Z","1","FALSE","Midwest","Web","Item Created"
"500fK000003dMkkQAE","Item Created","Technical","High","2024-08-10T23:31:01Z","2024-08-12T23:31:01Z","5","FALSE","Southwest","Email","Item Created"
"500fK000003dMklQAE","Item Created","Billing","Medium","2024-03-07T17:03:25Z","2024-03-13T17:03:25Z","7","FALSE","Southwest","Phone","Item Created"
"500fK000003dMkmQAE","Item Created","Billing","High","2024-12-16T08:28:51Z","2024-12-17T08:28:51Z","6","TRUE","Northeast","Phone","Item Created"
"500fK000003dMknQAE","Item Created","Billing","High","2024-06-10T01:36:59Z","2024-06-13T01:36:59Z","9","FALSE","Midwest","Email","Item Created"
"500fK000003dMkoQAE","Item Created","Billing","High","2024-07-11T04:00:31Z","2024-07-13T04:00:31Z","7","FALSE","Midwest","Web","Item Created"
"500fK000003dMkpQAE","Item Created","Technical","Low","2024-01-18T14:59:12Z","2024-01-20T14:59:12Z","8","FALSE","Southwest","Email","Item Created"
"500fK000003dMkqQAE","Item Created","General","Low","2024-04-05T10:05:18Z","2024-04-10T10:05:18Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkrQAE","Item Created","Technical","High","2024-04-04T02:31:25Z","2024-04-13T02:31:25Z","7","TRUE","Northeast","Phone","Item Created"
"500fK000003dMksQAE","Item Created","General","High","2024-08-17T00:19:22Z","2024-08-19T00:19:22Z","10","TRUE","Midwest","Email","Item Created"
"500fK000003dMktQAE","Item Created","Billing","Low","2024-10-23T04:23:10Z","2024-10-29T04:23:10Z","1","TRUE","Southwest","Phone","Item Created"
"500fK000003dMkuQAE","Item Created","Technical","Medium","2024-06-28T18:54:02Z","2024-07-13T18:54:02Z","6","FALSE","Southeast","Phone","Item Created"
"500fK000003dMkvQAE","Item Created","Technical","High","2024-01-29T00:23:37Z","2024-02-06T00:23:37Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dMkwQAE","Item Created","Billing","Low","2024-11-13T05:37:26Z","2024-11-25T05:37:26Z","3","TRUE","Southeast","Email","Item Created"
"500fK000003dMkxQAE","Item Created","General","High","2024-05-23T05:48:18Z","2024-05-29T05:48:18Z","5","TRUE","Northeast","Web","Item Created"
"500fK000003dMkyQAE","Item Created","Billing","High","2024-08-19T18:05:51Z","2024-08-25T18:05:51Z","7","FALSE","Southeast","Phone","Item Created"
"500fK000003dMkzQAE","Item Created","Billing","Medium","2024-09-15T17:50:42Z","2024-09-30T17:50:42Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dMl0QAE","Item Created","Billing","High","2024-01-03T12:34:33Z","2024-01-15T12:34:33Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dMl1QAE","Item Created","Billing","Low","2024-10-30T18:31:20Z","2024-11-12T18:31:20Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dMl2QAE","Item Created","Billing","Medium","2024-10-01T17:33:28Z","2024-10-04T17:33:28Z","5","FALSE","Southeast","Email","Item Created"
"500fK000003dMl3QAE","Item Created","Technical","High","2024-10-30T15:48:00Z","2024-11-13T15:48:00Z","7","TRUE","Southeast","Phone","Item Created"
"500fK000003dMl4QAE","Item Created","Billing","Low","2024-05-22T18:52:24Z","2024-05-30T18:52:24Z","5","TRUE","Midwest","Email","Item Created"
"500fK000003dMl5QAE","Item Created","Technical","Low","2024-09-06T20:20:30Z","2024-09-08T20:20:30Z","1","TRUE","Southeast","Web","Item Created"
"500fK000003dMl6QAE","Item Created","General","Low","2024-12-18T20:04:40Z","2024-12-22T20:04:40Z","6","FALSE","Midwest","Email","Item Created"
"500fK000003dMl7QAE","Item Created","Billing","Low","2024-06-23T20:51:54Z","2024-07-03T20:51:54Z","6","TRUE","Northeast","Email","Item Created"
"500fK000003dMl8QAE","Item Created","Billing","Low","2024-04-06T19:29:55Z","2024-04-07T19:29:55Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dMl9QAE","Item Created","General","Low","2024-11-29T14:26:05Z","2024-12-06T14:26:05Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dMlAQAU","Item Created","General","Low","2024-11-22T23:30:25Z","2024-12-03T23:30:25Z","6","FALSE","Southeast","Phone","Item Created"
"500fK000003dMlBQAU","Item Created","Billing","Low","2024-06-09T08:18:50Z","2024-06-12T08:18:50Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dMlCQAU","Item Created","Billing","Low","2024-11-28T03:44:46Z","2024-12-05T03:44:46Z","1","TRUE","Southeast","Phone","Item Created"
"500fK000003dMlDQAU","Item Created","Billing","Low","2024-10-16T19:19:52Z","2024-10-26T19:19:52Z","8","FALSE","Southwest","Phone","Item Created"
"500fK000003dMlEQAU","Item Created","General","Medium","2024-03-13T17:16:10Z","2024-03-26T17:16:10Z","2","TRUE","Southeast","Web","Item Created"
"500fK000003dMlFQAU","Item Created","General","High","2024-09-24T00:45:53Z","2024-10-09T00:45:53Z","5","FALSE","Midwest","Phone","Item Created"
"500fK000003dMlGQAU","Item Created","Technical","High","2024-10-23T20:16:14Z","2024-10-25T20:16:14Z","8","TRUE","Southeast","Email","Item Created"
"500fK000003dMlHQAU","Item Created","Billing","High","2024-08-28T12:42:11Z","2024-09-05T12:42:11Z","5","FALSE","Midwest","Email","Item Created"
"500fK000003dMlIQAU","Item Created","Technical","Low","2024-07-23T15:17:39Z","2024-08-02T15:17:39Z","7","FALSE","Southwest","Phone","Item Created"
"500fK000003dMlJQAU","Item Created","General","Low","2024-08-13T12:27:20Z","2024-08-25T12:27:20Z","3","TRUE","Southwest","Phone","Item Created"
"500fK000003dMlKQAU","Item Created","Billing","Low","2024-10-11T05:05:29Z","2024-10-18T05:05:29Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dMlLQAU","Item Created","Technical","Low","2024-11-16T15:12:56Z","2024-11-24T15:12:56Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dMlMQAU","Item Created","Billing","Low","2024-06-27T14:29:32Z","2024-07-05T14:29:32Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dMlNQAU","Item Created","Billing","High","2024-01-10T22:45:12Z","2024-01-15T22:45:12Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dMlOQAU","Item Created","General","Low","2024-12-25T12:02:02Z","2024-12-30T12:02:02Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dMlPQAU","Item Created","Technical","Low","2024-06-15T01:03:41Z","2024-06-17T01:03:41Z","10","FALSE","Northeast","Email","Item Created"
"500fK000003dMlQQAU","Item Created","Technical","Low","2024-08-22T05:29:02Z","2024-08-24T05:29:02Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dMlRQAU","Item Created","Technical","Medium","2024-09-29T08:25:03Z","2024-10-07T08:25:03Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dMlSQAU","Item Created","General","Low","2024-06-05T07:11:43Z","2024-06-19T07:11:43Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dMlTQAU","Item Created","Billing","High","2024-06-02T18:29:39Z","2024-06-07T18:29:39Z","1","FALSE","Southeast","Email","Item Created"
"500fK000003dMlUQAU","Item Created","Billing","Medium","2024-12-18T14:42:33Z","2024-12-23T14:42:33Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dMlVQAU","Item Created","Technical","Low","2024-06-25T22:24:42Z","2024-06-26T22:24:42Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dMlWQAU","Item Created","Billing","High","2024-12-17T13:01:07Z","2024-12-22T13:01:07Z","3","FALSE","Southeast","Email","Item Created"
"500fK000003dMlXQAU","Item Created","General","Low","2024-02-21T23:05:13Z","2024-03-02T23:05:13Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dMlYQAU","Item Created","Billing","High","2024-08-07T02:58:16Z","2024-08-20T02:58:16Z","7","TRUE","Midwest","Phone","Item Created"
"500fK000003dMlZQAU","Item Created","General","High","2024-12-18T05:18:56Z","2025-01-01T05:18:56Z","8","TRUE","Midwest","Web","Item Created"
"500fK000003dMlaQAE","Item Created","Billing","Low","2024-03-11T23:15:03Z","2024-03-14T23:15:03Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dMlbQAE","Item Created","General","High","2024-04-03T22:16:48Z","2024-04-08T22:16:48Z","4","TRUE","Southeast","Phone","Item Created"
"500fK000003dMlcQAE","Item Created","Technical","High","2024-12-08T12:58:24Z","2024-12-15T12:58:24Z","2","TRUE","Midwest","Email","Item Created"
"500fK000003dMldQAE","Item Created","Billing","Medium","2024-09-06T14:16:30Z","2024-09-08T14:16:30Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dMleQAE","Item Created","General","Medium","2024-04-23T08:02:24Z","2024-04-29T08:02:24Z","8","TRUE","Midwest","Email","Item Created"
"500fK000003dMlfQAE","Item Created","Billing","High","2024-11-03T08:27:53Z","2024-11-16T08:27:53Z","8","TRUE","Southeast","Phone","Item Created"
"500fK000003dMlgQAE","Item Created","General","Low","2024-01-17T20:47:19Z","2024-01-22T20:47:19Z","7","TRUE","Northeast","Web","Item Created"
"500fK000003dMlhQAE","Item Created","Technical","High","2024-11-11T05:42:48Z","2024-11-25T05:42:48Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dMliQAE","Item Created","Billing","High","2024-04-07T11:16:57Z","2024-04-08T11:16:57Z","6","FALSE","Southeast","Phone","Item Created"
"500fK000003dMljQAE","Item Created","Billing","Medium","2024-08-22T22:36:09Z","2024-09-05T22:36:09Z","7","FALSE","Southwest","Phone","Item Created"
